accent,text,old_id,new_id,status,corr,recheck
uk,song,kb0624,te19f93a24fa44f7a,same,0.9764,
uk,soon,g3u5e3971,t1c460ae6dc89ee87,same,1.0,
uk,sore,kb0625,t924a09bd218f1247,same,0.9719,
uk,sorry,wy-g1u1e0012,t606f60ba9005f259,same,1.0,
uk,"sorry, i’m not sure how to get there.",n01224,tec3ea090c33d3ea3,same,1.0,
uk,sort,ra-g9u6e0720,t7d48e52fbb648e6a,same,0.9661,
uk,sound,kb0626,tdfee8130fe627f03,MISMATCH,0.6158,0.0589
uk,soundly,n01225,t2be79d4c3de719b8,MISMATCH,0.1943,0.0762
uk,sounds great!,n01226,tc189007bd3710f38,MISMATCH,0.0814,0.0818
uk,soup,ox-g2u3e0087,tc5b3d446074010b9,same,1.0,
uk,sour,ox-g5u4e0440,t6701e90ff8f5738b,same,0.9632,
uk,south,kb0627,t4e3cc69dde3d4787,same,0.9571,
uk,southeast,ra-g8u17e1316,tad7c6c504288d0be,same,1.0,
uk,southern,n01227,t6d551e0cd519f441,MISMATCH,0.1971,0.0992
uk,southwest,ra-g8u17e1320,t57dc67d252f965e9,same,1.0,
uk,southwestern,n01228,t27c7b15f9e6a456c,MISMATCH,0.0676,0.0695
uk,space,ox-g8u6e0771,t99af347b04c8adad,same,0.9596,
uk,space station,n01229,tc659079cbb2d1a09,MISMATCH,0.2923,0.0572
uk,spacecraft,ra-g9u12e0801,t08bec7637771959f,same,0.9741,
uk,spaceship,ra-g9u11e0781,t78d13e43a2c0fa0e,same,0.9517,
uk,spaghetti,n01230,te729b60de287a202,MISMATCH,0.1174,0.0995
uk,spain,n01231,t9f5d384bb05f5106,MISMATCH,0.2376,0.1424
uk,spanish,n01232,t1d51f3759955568d,MISMATCH,0.0634,0.085
uk,spare,g9u9e0664,tb56f30744657259f,same,0.9755,
uk,spare time,n01233,ta78d41a48f58fe44,MISMATCH,0.2363,0.1381
uk,speak,wy-g9u11e0944,te699234ac8d640c4,same,0.9743,
uk,speaker,ra-g9u7e0729,td850a88d914b700d,same,0.976,
uk,special,kb0628,tb0ddcdedae59e101,MISMATCH,0.5849,0.0623
uk,species,ox-g6u6e0557,t8fb459b9220e607a,MISMATCH,0.6643,0.0166
uk,speech,kb0629,tc5fe8e658f1bb304,same,0.9749,
uk,speed,kb0630,ta5721aea38905a2d,MISMATCH,0.7293,0.0545
uk,spell,kb0631,t7836b6c4c28bd4f1,same,0.9763,
uk,spend,kb0632,tbdfd95eddad93390,MISMATCH,0.7667,0.1577
uk,spicy,ox-g6u3e0528,t450a75ca0f85a4fb,MISMATCH,0.2925,0.0782
uk,spider,n01234,tef95233a21a7e2df,MISMATCH,0.2574,0.0743
uk,spiderman,wy-g8u7e2114,tcbaf7f689ccbfcf3,same,1.0,
uk,spirit,kb0633,ta4ac1900b6ba2425,same,0.9755,
uk,splash,wy-g6u6e1181,t7211abb58eb9ef1b,same,1.0,
uk,spoiled,n01235,t25511c2e84cd3afe,MISMATCH,0.1336,0.1183
uk,spoon,ox-g4u10e0400,t9c85b04d8a6fd16f,same,0.9817,
uk,sport,wy-g2u8e0208,tc285f8cb476dce5a,same,1.0,
uk,sports,g15u6e7675,td052b4e9b60a5e84,MISMATCH,0.2158,0.063
uk,sports centre,g4u8e3980,tbea170bc6e65b38d,same,1.0,
uk,sports day,g5u10e5172,t9a8b6cd5481e6e21,MISMATCH,0.3672,0.0597
uk,sports field,n01236,tbfdb93924ad84e0e,MISMATCH,0.2088,0.1083
uk,sports meet,g5u9e0207,t6c338168da2c4531,MISMATCH,0.2885,0.1468
uk,sportswoman,ra-g8u15e1150,t0f38b4554574c2db,same,1.0,
uk,spread,kb0634,tce32a60ccabf3390,same,0.9697,
uk,spring,ox-g2u7e0108,t78164777a0bd2782,same,1.0,
uk,spring festival,ox-g4u7e0369,t04e8cab735693086,MISMATCH,0.0712,0.0354
uk,square,ox-g4u5e0346,taa9f8e075aa60911,MISMATCH,0.5378,0.111
uk,square kilometre,n01237,t204a137f65b35cdf,MISMATCH,0.1357,0.1026
uk,squirrel,g6u11e4339,tf251ccb6ffb6b9eb,same,1.0,
uk,stadium,n01238,t0c54010adfacfe8e,MISMATCH,0.1603,0.0532
uk,staff,n01239,t738f92cfe6ee97c2,MISMATCH,0.1848,0.0916
uk,stage,kb0635,t862b22a72d9a59b6,MISMATCH,0.7092,0.1267
uk,stall,g12u4e7255,t8ea4e4158a83a71c,MISMATCH,0.3354,0.0763
uk,stamp,g9u3e0602,tcbdc51450ecaa3f0,MISMATCH,0.5331,0.0627
uk,stamps,g16u6e6254,tf70019a3d2b5f8e8,MISMATCH,0.0816,0.0559
uk,stand,wy-g1u5e0055,t07aa12bcd6734d5d,same,1.0,
uk,stand up,wy-g3u1e0221,t71228310d9812678,same,1.0,
uk,stand up!,wy-g1u5e0063,t5a940052e173d16f,same,1.0,
uk,standard,kb0636,td539e349056518de,MISMATCH,0.7993,0.0645
uk,star,ox-g2u10e0125,t4940a4ace7112032,same,1.0,
uk,stare,g9u12e0696,tc79351b8e623c713,MISMATCH,0.5057,0.0699
uk,start,kb0637,ta0261f42351509f7,same,0.9813,
uk,start over,wy-g9u5e2483,tcbd2e4b742ec06a8,same,1.0,
uk,start to buy things,g5u12e4194,tbb0c029cb37c94e0,MISMATCH,0.0375,0.0582
uk,start to speak,g5u12e4187,t7e96076c5124cf75,MISMATCH,0.1702,0.0503
uk,start to study english,g5u12e4195,t299212d8dec9426a,MISMATCH,0.0872,0.0532
uk,start to use a computer,g5u12e4196,tf3bfb40b0c21d974,MISMATCH,0.0746,0.075
uk,starter,n01240,t3c73ef485c423941,MISMATCH,0.0599,0.0922
uk,state,kb0638,t23d21f0921a2cd21,same,0.9626,
uk,statement,ra-g9u36e2304,t151086ac551e3474,same,1.0,
uk,station,ox-g2u9e0178,t5c5e0fdd716717fd,same,1.0,
uk,stay,ox-g3u9e0286,tbefed4b6d472de10,same,0.981,
uk,stay at home,g5u10e4165,ta6c83ba641133f4a,same,1.0,
uk,stay in,n01241,t2d41d8a02108d1f2,MISMATCH,0.0859,0.1176
uk,stay up,g9u7e0648,te0adb65679887326,MISMATCH,0.0633,0.104
uk,stayed,n01242,t162734bafaea8bbc,MISMATCH,0.2093,0.103
uk,steal,kb0639,t299b6fcc992e51fe,MISMATCH,0.6724,0.0567
uk,steal the show,g9u17e4847,t5d49895c641a13f4,same,1.0,
uk,steam,ra-g8u20e0579,t53eaadf1b0868e02,same,0.9711,
uk,steamed chicken soup,n01243,t6ba3d5d9d33ddb97,MISMATCH,0.1045,0.0703
uk,steamed fish,n01244,t880b9433a108c939,MISMATCH,0.0273,0.0418
uk,steel,g9u5e0622,t147dccb34da9d825,MISMATCH,0.5187,0.055
uk,stem,n01245,td7abfd994a9ae233,MISMATCH,0.1521,0.087
uk,step,kb0640,t11013979cc35d5fe,MISMATCH,0.3802,0.0556
uk,stephen,n01246,t12be90343b2a4a80,MISMATCH,0.0907,0.0769
uk,stepmother,ra-g9u33e2220,t87b29b7914578678,same,1.0,
uk,steve,n01247,t1d0d713cda1a28ae,MISMATCH,0.1838,0.0357
uk,stick,kb0641,te1f276dd97e85c33,same,0.942,
uk,stick to,n01248,tb9a77558360b9cb1,MISMATCH,0.1282,0.1349
uk,stick to sth,n01249,t96c42fbab949c02c,MISMATCH,0.087,0.1363
uk,sticky,ra-g8u21e1631,t2f5451f2f5b9f7e5,same,1.0,
uk,still,kb0642,taf24db6ee21dae4f,same,0.9733,
uk,stir,ra-g8u20e0581,td6bcc508d08fd11f,same,0.9753,
uk,stir-fry,n01250,tda2b1c8e667ef945,MISMATCH,0.1235,0.1028
uk,stockholm,n01251,tc9f84717bed5b274,MISMATCH,0.0781,0.0844
uk,stomach,kb0643,tac2b55de4975bdc4,same,0.9746,
uk,stomach ache,g8u4e5426,t7d9af76b219bedad,MISMATCH,0.1278,0.0841
uk,stomachache,g8u11e0564,tf7d281de426598a9,MISMATCH,0.3781,0.0862
uk,stone,ox-g4u6e0354,te332abfd2276af8e,same,0.9815,
uk,stonehenge,n01252,t8516d3a9e21652eb,MISMATCH,0.1266,0.1109
uk,stop,kb0644,tc97ab12a173a72d9,same,0.9443,
uk,stop ... from doing,n01253,te37b66cf79e6f45a,MISMATCH,0.2335,0.0412
uk,stop short,n01254,t1aea2da7c222435f,MISMATCH,0.0766,0.1016
uk,store,kb0645,t1449b205c39bd750,MISMATCH,0.6579,0.1069
uk,stork,ra-g8u24e1802,tc99b3ef83a98578f,same,1.0,
uk,storm,ox-g7u4e0638,t1f5281f95d99769e,same,0.9905,
uk,stormy,n01255,t3dbcc24eb873c777,MISMATCH,0.4812,0.1212
uk,story,wy-g7u12e0711,t8d12770989ebff0a,same,0.9841,
uk,storyteller,g9u17e4844,tcc331cfcf02126f7,same,1.0,
uk,stove,n01256,tae91c9eb490a8484,MISMATCH,0.2863,0.1141
uk,straight,wy-g4u1e0303,t79974be4857d7686,MISMATCH,0.6497,0.064
uk,straightforward,n01257,t1ec927433836c049,MISMATCH,0.1562,0.1168
uk,strange,kb0646,t32e5c9129ad0c554,same,0.9884,
uk,stranger,g9u2e0593,t4d4bf23310dd0bc0,same,0.9881,
uk,strategy,ra-g8u24e1803,t44e70925794b0383,same,1.0,
uk,strawberry,g7u6e0394,t2bef16911549d160,MISMATCH,0.8021,0.0973
uk,street,ox-g4u5e0342,t050bff8364730097,MISMATCH,0.5832,0.0531
uk,strength,n01258,t1c8bc1a356508033,MISMATCH,0.1345,0.0578
uk,stress,ox-g8u2e0736,t7662756b0cb3b4f2,MISMATCH,0.4456,0.0576
uk,stressed,wy-g8u2e1855,td479c23fc5fc5c26,same,1.0,
uk,strict,g5u1e0125,tb62abb038cf5bd1a,same,0.971,
uk,string,ra-g8u14e1071,t17506bcdfa1947d6,same,1.0,
uk,stroke,n01259,ta9b99764f1c11699,MISMATCH,0.1607,0.0733
uk,strong,g4u3e0025,tfdd36f380fd2842d,same,0.9912,
uk,stronger,g6u7e0308,t18ebca77195856b5,MISMATCH,0.6693,0.0667
uk,structure,n01260,tcfd86433b7387032,MISMATCH,0.1013,0.1215
uk,stuck,wy-g9u6e2518,t20c57dc7d399710a,same,1.0,
uk,student,g3u7e1006,t0d712b3899c03f7a,MISMATCH,0.5958,0.0224
uk,study,g3u12e4076,tf66525ba298d0bc5,same,1.0,
uk,style,kb0647,t04f21bf199b7526d,MISMATCH,0.5946,0.1191
uk,subject,g7u9e0421,t424a6019148f8b33,same,0.9701,
uk,submersible,n01261,t3520791844007079,MISMATCH,0.2318,0.0505
uk,subway,ra-g7u13e0160,t86caa71b6988c872,MISMATCH,0.7219,0.1235
uk,succeed,kb0648,t42e152ace7ac418f,MISMATCH,0.5982,0.0465
uk,succeed in doing sth,n01262,t3bb26a842044c929,MISMATCH,0.1297,0.0314
uk,success,ox-g9u12e0957,tc754461bab53915b,MISMATCH,0.1142,0.0465
uk,successful,ox-g7u5e0648,t9cd8f015a671163a,MISMATCH,0.6266,0.0444
uk,successfully,n01263,t65da9d1bb57474b3,MISMATCH,0.1043,0.0437
uk,such,kb0649,tf20683fc5e68d445,MISMATCH,0.1341,0.0575
uk,such as,wy-g7u11e1712,tc5957f1c9f4c3a1d,same,1.0,
uk,sudden,kb0650,t0cb752568a8af948,same,0.9668,
uk,suddenly,wy-g8u7e0790,t4e2aa1ab8c6affe9,MISMATCH,0.6976,0.1064
uk,suffer,kb0651,te6d56eee7b0647f5,MISMATCH,0.2347,0.068
uk,suffer from,n01264,tda0a0530e581ebd1,MISMATCH,0.0381,0.0783
uk,sugar,g8u8e0534,t70b85255e66a71a2,MISMATCH,0.7004,0.0524
uk,suggest,g9u3e0606,tcbd947fc00ca12e1,MISMATCH,0.4835,0.0724
uk,suggestion,wy-g9u4e0877,t5026ae1b068ac33c,MISMATCH,0.6288,0.078
uk,suit,kb0652,t27940d2e53017d6e,same,0.955,
uk,summary,ox-g9u12e0952,tfd3e4b26698c71de,MISMATCH,0.418,0.0503
uk,summer,ox-g2u7e0109,t0b37e19e01a17175,same,1.0,
uk,summer camp,wy-g5u7e1005,tc40d51388baed8b8,same,1.0,
uk,summer palace,g10u7e5661,t2fc9d55ca4dab328,MISMATCH,0.1428,0.0393
uk,summer vacation,g4u9e4005,tdd7b4f205c40ffca,same,1.0,
uk,summer.,n01265,t4598ef99261f1c34,MISMATCH,0.2857,0.0828
uk,sun,ox-g2u10e0123,t5a2f1f173d87f0e2,MISMATCH,0.3818,0.0806
uk,sunbathe,n01266,t980a17f065753505,MISMATCH,0.266,0.0619
uk,sunday,g2u12e0937,t84bfce5a45ed8c10,same,0.9822,
uk,sunflower,wy-g4u10e0842,t72fda6a126c47dc6,same,1.0,
uk,sunglasses,g4u12e0114,t2d5a2db00fc83824,same,0.974,
uk,sunless,wy-g7u7e1493,t32b534045b10415a,same,1.0,
uk,sunlight,n01267,tc1971d126cc9be8f,same,1.0,
uk,sunny,ox-g2u8e0112,t8c0acd5a3baf2c07,same,1.0,
uk,sunrise,ra-g8u16e0529,td8a87ce3cf0a2b6a,same,0.9738,
uk,sunset,n01268,t293d91ed40bb4c50,MISMATCH,0.1473,0.084
uk,sunshine,ra-g9u30e2078,t8a1af8de0be8f1a9,same,1.0,
uk,superhero,n01269,t5d873bc526d51d67,MISMATCH,0.3735,0.0626
uk,superman,wy-g8u2e1828,td858d8e072b42aa1,same,1.0,
uk,supermarket,ox-g2u7e0154,t45dc0a4ff006cabd,same,1.0,
uk,superstorm,ra-g8u21e1648,t2ffd8f848c3aa205,same,1.0,
uk,supply,n01270,tc0a2b4d50c0abff2,MISMATCH,0.2061,0.0931
uk,support,ox-g6u10e0595,t7e038954d18639c4,MISMATCH,0.7525,0.0977
uk,supporting,g9u17e4848,t2182409ba32b5895,same,1.0,
uk,suppose,g9u10e0671,t1046916de1f01a3a,MISMATCH,0.7356,0.0909
uk,sure,g1u9e0788,tea67c469a824dd02,MISMATCH,0.2854,0.0904
uk,sure. here you are.,n01271,t1fd630c2216d48f1,MISMATCH,0.0257,0.0569
uk,sure. let's go to the clothes shop.,n01272,t21aa06c1cba73675,same,1.0,
uk,sure. there’s a supermarket down the street.,n01273,tab202272ff9bc164,same,1.0,
uk,surely,n01274,t1222755d2b14bf92,MISMATCH,0.1402,0.1017
uk,surface,kb0653,t46b1076b8b567e0d,MISMATCH,0.4662,0.0707
uk,surfboard,wy-g7u8e1557,t0664ded7c11cb5e9,same,1.0,
uk,surfer,wy-g7u8e1551,tae106561e18e9e34,same,1.0,
uk,surfing,wy-g7u8e1555,t475b414afe28c0f9,same,1.0,
uk,surprise,kb0654,tf1837bbc3917d546,MISMATCH,0.7312,0.066
uk,surprised,ox-g5u9e0483,t6a48939a02f72a70,MISMATCH,0.1757,0.0463
uk,surprising,n01275,ta36e8cefacfbdfa6,MISMATCH,0.2451,0.0673
uk,surprisingly,wy-g7u12e1728,ta70cf3bae058e1ef,same,1.0,
uk,survey,kb0655,t0c82059ee43809ce,MISMATCH,0.0384,0.1162
uk,survive,kb0656,t600e945f3d232f2e,same,0.9721,
uk,survivor,wy-g8u6e2105,t411d004095b8dcdf,same,1.0,
uk,susan,n01276,t6a756c9df5c858d8,MISMATCH,0.1136,0.0434
uk,sushi,n01277,t488d9e5ac99527a5,MISMATCH,0.1478,0.0449
uk,swam,g5u11e4174,t2e7587977679ec42,same,1.0,
uk,swan,n01278,t8d241f062045d398,MISMATCH,0.0523,0.124
uk,sweat,wy-g8u7e2117,t2983327ac211499e,same,1.0,
uk,sweater,g3u5e3964,tffe4e0aca15065c1,same,1.0,
uk,sweep,ox-g4u10e0392,td1498a0cb0384dc9,same,0.9634,
uk,sweep the floor,g5u6e4104,tf9451e22ffdfe929,same,1.0,
uk,sweet,ox-g2u5e0098,t603de84ac88aeb3c,same,1.0,
uk,sweetly,wy-g8u12e2280,t1043f1c770916af7,same,1.0,
uk,sweetness,n01279,t86c102bfe5678212,MISMATCH,0.2136,0.033
uk,sweets,wy-g2u9e0216,t02ea3ea88844a79f,same,1.0,
uk,swim,ox-g2u5e0142,t6b4f5986c8ccbe2d,same,1.0,
uk,swimmer,n01280,t3a8681cbfcde069b,MISMATCH,0.4488,0.0866
uk,swimming,wy-g2u7e0200,t7d9726a170027dcc,same,1.0,
uk,swimming pool,ra-g7u11e0884,tcef28bdc6165d04e,same,1.0,
uk,swing,ra-g8u23e1753,te394c3a98cbc3cb4,same,1.0,
uk,sydney,n01281,t313f19919011d5d4,MISMATCH,0.1559,0.0479
uk,symbol,kb0657,t73ccd5335c09cf35,same,0.9715,
uk,system,n01282,ta99cf92e270b8f04,MISMATCH,0.1392,0.0439
uk,t-shirt,ox-g2u9e0118,t7ef646e0f075881e,same,1.0,
uk,table,g7u4e0371,teb91bc5ed9e0514f,same,0.9148,
uk,table manners,n01283,t99087c8740fa556d,MISMATCH,0.2766,0.0827
uk,tablespoon,n01284,tc4155c6de5e621d0,MISMATCH,0.2225,0.0534
uk,tablet,ra-g8u22e1694,t83d845772e1c0d92,same,1.0,
uk,tai,g14u1e7401,t0a1ada90e98b1987,same,1.0,
uk,tai chi,ra-g7u4e0402,t7bed5526dfcc038a,same,1.0,
uk,taikonaut,n01285,t0addd44dc20d2e8a,MISMATCH,0.4742,0.0805
uk,tail,g3u4e3952,t7fdf4f97719928d5,same,1.0,
uk,take,kb0658,t56f8b57ef1561346,MISMATCH,0.8705,0.119
uk,take a dancing class,n01286,t877d3cbc80ba7cb3,same,1.0,
uk,take a deep breath,g6u6e0298,t3079efe6d577408e,MISMATCH,0.0835,0.0254
uk,take a message,n01287,t21367b0f1d6d2411,MISMATCH,0.045,0.0758
uk,take a photo,n01288,t3b8bb8a7f5a1bda1,MISMATCH,0.0667,0.0901
uk,take a seat,n01289,tad44233d8da98390,MISMATCH,0.2429,0.037
uk,take a shower,g7u11e0447,t1cd1601a1acf34d4,same,0.9992,
uk,take a walk,n01290,t3da16b18588f7c94,MISMATCH,0.1652,0.0683
uk,take action,n01291,t0e14d629ffffeb11,MISMATCH,0.1064,0.0599
uk,take back,n01292,tfa465b8a531dfbb6,MISMATCH,0.1251,0.2216
uk,take care of,n01293,t17363e6e74a37b5c,MISMATCH,0.0339,0.068
uk,take notes,g9u1e0588,t7a21cab21d2ee0fc,MISMATCH,0.0317,0.0414
uk,take off,n01294,t5ba130a22e47ab8c,MISMATCH,0.1062,0.0941
uk,take one's breath away,n01295,t93d7a8487c2182fb,MISMATCH,0.0468,0.0902
uk,take one's time,g9u18e4867,t269d25e7b994c090,same,1.0,
uk,take out the rubbish,g5u6e4105,t070ef5f21b953aa4,same,1.0,
uk,take over,n01296,t1f318d612d2f08eb,MISMATCH,0.0382,0.0831
uk,take part in,ra-g8u3e0359,t259c30fc0938e6e5,same,0.998,
uk,take photos,n01297,t73565629855b3a93,same,1.0,
uk,take pictures,g5u5e5126,t153a1709a6bb2a6b,MISMATCH,0.251,0.0566
uk,take place,n01298,tcafc1d4fd7395bfa,MISMATCH,0.3593,0.0929
uk,take pride in,n01299,t3c53db942c6066ca,MISMATCH,0.1687,0.0572
uk,take sb's temperature,n01300,t03ec56ff99b3ba2a,MISMATCH,0.1371,0.0893
uk,take turns,g5u12e0238,tf7d2f88c7a1ca8b0,MISMATCH,0.3448,0.0661
uk,take up,n01301,tb69a5a8ea3361b3e,MISMATCH,0.1345,0.0774
uk,takeaway,n01302,td236b6ff60377df1,MISMATCH,0.1941,0.1278
uk,taklimakan,n01303,ta8ab668c95b9c49e,MISMATCH,0.1963,0.1692
uk,tale,ra-g9u34e2265,ta7d3a681c6886013,same,1.0,
uk,talent,kb0659,t1eb9efab1f7652bc,same,0.9832,
uk,talented,ra-g9u35e2288,ta2e04d1067f82b05,same,1.0,
uk,talk,kb0660,t6db46865dd0f7dd2,MISMATCH,0.1402,0.1182
uk,talk about,g6u10e4329,t8d713e11bb1ec166,same,1.0,
uk,talk back,n01304,tef457cfd07992790,MISMATCH,0.1246,0.2366
uk,talk quietly,g5u12e0237,t61ef50cc460bbda4,MISMATCH,0.0218,0.0931
uk,tall,ox-g1u6e0043,tf7b9563be87fcc83,same,1.0,
uk,taller,g6u7e0303,t751f9458ac238821,same,0.9942,
uk,tap,kb0661,te87067575be284db,MISMATCH,0.8207,0.068
uk,tape,kb0662,t3c13f0a9fe17a6db,MISMATCH,0.8621,0.1046
uk,task,ox-g8u2e0734,tcd1316de291584de,MISMATCH,0.7815,0.0573
uk,taste,ox-g6u3e0526,ta49eeed1c28bc5cd,MISMATCH,0.6356,0.0741
uk,tasty,ra-g7u12e0918,teff5c8dfe0fb86d3,same,1.0,
uk,taxi,ox-g2u9e0174,tc612d250a4511e1e,same,1.0,
uk,taxi driver,g4u6e3942,t2b1d1802c1e82070,same,1.0,
uk,tea,g5u3e0145,tba6587c1bb84c490,MISMATCH,0.804,0.1158
uk,tea party,g7u3e5311,t3b098d8076d48fe9,same,1.0,
uk,tea plants are grown on the sides of mountains.,n01305,t85e9432308e9f595,same,1.0,
uk,teach,kb0663,tc5f5d0e0c079e544,MISMATCH,0.8039,0.0263
uk,teacher,wy-g1u6e0076,t963f3a1010bbb789,same,1.0,
uk,teacher's day,g5u8e4131,t74fd1bf53d4f25c7,MISMATCH,0.088,0.0724
uk,teaching building,wy-g7u0e1202,t6c5369bbf9b0d719,same,1.0,
uk,teahouse,wy-g8u5e0762,t18b2afc3d44e129e,MISMATCH,0.8983,0.0784
uk,team,ox-g3u10e0296,tdd68ab534a96f7f9,same,0.9807,
uk,teammate,n01306,td2de0eaf6ec4ed27,MISMATCH,0.5814,0.0563
uk,teamwork,kb0664,ta399a8fe8d117968,same,0.934,
uk,tear,n01307,t5528ed82a5d1c328,MISMATCH,0.3018,0.0965
uk,teaspoon,wy-g5u1e0914,tbfc809d9b9e0745a,same,1.0,
uk,technological,ra-g9u29e2022,t87342a6beb7c528d,same,1.0,
uk,technology,wy-g9u5e0886,t24138b7f7b6da80d,MISMATCH,0.8865,0.0554
uk,teen,n01308,td003567078de836c,MISMATCH,0.3342,0.0926
uk,teenage,kb0665,t18d2153fea30feb3,MISMATCH,0.3136,0.0823
uk,teenager,g9u7e0641,t04ce62b0da69bbb8,same,0.9279,
uk,teenagers should not be allowed to have part-time jobs.,n01309,td017be1de07840e4,same,1.0,
uk,teeth,kb0666,t848cb33dd68d54f7,same,0.9798,
uk,telegraph,ra-g9u33e2213,t30cb55c69b52f665,same,1.0,
uk,telephone,g9u6e0633,te60a709ca538a90d,same,0.9355,
uk,telescope,n01310,t3203265906070fd5,MISMATCH,0.226,0.1065
uk,television,g13u6e7371,t142d03e87301d60a,same,1.0,
uk,tell,kb0667,t1b3063b738baaea3,MISMATCH,0.0324,0.1133
uk,tell the truth,n01311,taf9c0fdcf531568d,MISMATCH,0.1473,0.0767
uk,"tell us about your school, please.",n01312,t8f2fac40da034314,same,1.0,
uk,temper,n01313,t9291f5e6e676912f,MISMATCH,0.4375,0.1076
uk,temperature,ox-g7u4e0633,t536baa1232525fe8,same,0.9761,
uk,temple,n01314,t76335f479a63360c,MISMATCH,0.1272,0.0723
uk,ten,wy-g1u3e0044,t953cea8d170fcaff,same,1.0,
uk,tennis,g7u5e0384,tc393b4d52ea8936e,MISMATCH,0.6745,0.0714
uk,tense,ra-g8u23e1750,t27320763fdc53cb4,same,1.0,
uk,tent,wy-g6u9e0582,t9228fa30f56cf25f,MISMATCH,0.8397,0.0611
uk,tenth,g10u2e7049,t594ea535ad6adfdf,MISMATCH,0.0838,0.1603
uk,term,ox-g6u8e0571,tad3f659077ea9385,MISMATCH,0.8375,0.1091
uk,terrace,ra-g8u17e1348,tfb56ec27afd1f4f8,same,1.0,
uk,terracotta warriors,n01315,t323ff01b5d9f959b,MISMATCH,0.0698,0.0566
uk,terrible,g8u1e0465,t6b09a4a4f6075def,same,0.9266,
uk,terribly,n01316,t6f5d8d14d02d2ddc,MISMATCH,0.1654,0.1013
uk,test,ox-g4u1e0309,t96ad3bb4a2d666d3,MISMATCH,0.5768,0.0765
uk,text,kb0668,td7f35fa228381a1c,MISMATCH,-0.0181,0.0782
uk,text message,n01317,t35f7c2c9b8bab1ed,MISMATCH,0.1831,0.0599
uk,textbook,g9u1e0583,t3bf300c844c7ee2e,same,0.9853,
uk,thai,n01318,tac0bf430b7de0ca4,MISMATCH,0.1423,0.0984
uk,thailand,n01319,tb5e6471d22eadd80,MISMATCH,0.1635,0.1018
uk,than,kb0669,t03ddb2bf0c04e6c3,MISMATCH,0.1449,0.1221
uk,thank,wy-g1u9e0107,t733b82327180dbd1,same,1.0,
uk,thank you,wy-g1u1e0014,tee88308fb6ddc19c,same,1.0,
uk,"thank you, chen jie.",n01320,tadaa05ee97ff4571,MISMATCH,0.1009,0.0312
uk,thank you.,ox-g1u2e0017,t07955490a8910742,same,1.0,
uk,thankful,ox-g6u10e0600,t4ea09aa2ef2755de,same,0.9663,
uk,thankfully,n01321,tf5c61eca0dd530b6,MISMATCH,0.2065,0.0829
uk,thanks,g1u11e0806,t12873cba1873b31f,same,0.9743,
uk,thanks to,n01322,tbcb29e41ca69e275,MISMATCH,0.1242,0.0498
uk,"thanks, sarah.",n01323,td89703af8d35f0c9,MISMATCH,0.1084,0.0491
uk,thanksgiving,wy-g6u2e0517,t58b5140a2f8c90dc,same,0.9812,
uk,that,g3u7e4000,t1fb45d0ad08e2476,same,1.0,
uk,that's a dog / cat.,wy-g1u6e0081,t0b7f6dae51b63438,MISMATCH,0.0286,0.0731
uk,that's an important job too!,n01324,td121fec2e1486bb0,MISMATCH,0.162,0.0418
uk,that's enough,wy-g5u1e0898,t48cd48e158c613ae,MISMATCH,0.1949,0.0457
uk,"that's our new neighbour, amy.",n01325,tf9fd416d7f8e6ed3,same,1.0,
uk,"that's ten yuan, please.",n01326,t7018cbda9741936f,MISMATCH,0.0606,0.0273
uk,that's the tallest dinosaur in this hall.,n01327,tab6fb6c2e5261cfe,same,1.0,
uk,the,g1u7e0768,t5edaab6c90973a2e,same,0.9978,
uk,the adventures of tom sawyer,n01328,ta912e9955b69fbc5,MISMATCH,0.0733,0.055
uk,the air is badly polluted.,n01329,t3dd65207ceded3f1,same,1.0,
uk,the arctic ocean,n01330,t837bb3ac044b4cea,MISMATCH,0.2537,0.0883
uk,the asia-pacific area,ra-g9u29e2024,t7a0ac7999b5830c1,MISMATCH,0.2123,0.0506
uk,the british museum,g6u2e4228,t4f964d807ff2906c,MISMATCH,0.1069,0.1213
uk,the cn tower,g6u2e4229,t922322d24b9b01c2,MISMATCH,0.072,0.0599
uk,the early bird catches the worm.,n01331,tc928f53a684111ed,MISMATCH,0.079,0.0656
uk,the elderly,n01332,tba913c5410d661fa,MISMATCH,0.1619,0.0856
uk,the final problem,n01333,t38bc05451d230a66,same,1.0,
uk,the finishing line,wy-g7u8e0348,t3398ba6ad792ab7d,same,0.9979,
uk,the fruit of,wy-g9u3e2400,t7bdab570e51a3fad,same,1.0,
uk,the gala started at eight o'clock in the evening.,n01334,t16097da09971a875,same,1.0,
uk,the great wall,n01335,t8afbdf6b93518463,MISMATCH,0.1401,0.0703
uk,the little match girl,n01336,t2fe1ddd337862ace,MISMATCH,0.0857,0.0633
uk,the little prince,n01337,tfdb1922e90389ce9,MISMATCH,0.1151,0.0442
uk,the london eye,g6u2e4237,tc1783c0ebdad0479,MISMATCH,0.1111,0.0992
uk,the loud music makes me nervous.,n01338,t47c70d9071f13a57,same,1.0,
uk,the matter,g3u2e3913,ta0db1fad28e1be52,same,1.0,
uk,the more ... the more ...,n01339,t18ea2cfe8594e7c1,MISMATCH,0.3336,0.0715
uk,the movies,n01340,tf44d7605bc99ca5c,MISMATCH,0.0685,0.0318
uk,the old man and the sea,n01341,t6326dbfe4d8d99fe,same,1.0,
